index,User,Tweet,Retweet count,Likes count,Tweet value
4290,0,"How to differentiate between coronavirus, common cold and influenza? https://t.co/7aL3xgh9Ky",4814,2627,41.45
4291,0,BREAKING: England's National Health Service declares the highest level of emergency over coronavirus,1732,4165,2598.05
4292,0,"Mi hija con coronavirus
25 años

Estoy muy triste😢

Es todo lo que voy a decir hoy en este espacio.",1395,6221,13.13
4294,1,"@DrTedros ""Our greatest concern is about the potential for spread in countries with weaker health systems, and who lack the capacity to detect or diagnose the #2019nCoV virus. We are only as strong as the weakest link""-@DrTedros",88,151,2440.26
4295,0,"คำถามคือกระทรวงพาณิชย์สั่งห้ามขาย
ไม่พอยังตามไปยึดถึงแหล่งผลิตในไทย แล้วหน้ากาก 200 ล้านชิ้นนี้มาอยู่กับผู้ติดตามธรรมนัสได้ยังไง?
คลิปหลักฐานชัดเจน ยืนยันว่าเรามีพร้อมส่งจีนขนาดนี้ กรมการค้า พานิชย์ คุณจุลินทร์ต้องมาตอบครับ 
#saveแหม่มโพธิ์ดํา
#COVIDー19
https://t.co/AKgb57JEmc",11740,1863,24.53
4296,1,LIVE #Ask Q&amp;A on #COVID19 in the workplace https://t.co/y84rISZBP1,315,368,13421.4
4297,0,"210 new cases of Coronavirus in Korea 

There are now 3,736 total cases in Korea

There have been 18 deaths related to Coronavirus

30 patients have recovered and been discharged from the hospital, with 1 case of re-infection https://t.co/QJ2XujG7Jn",5969,9768,749.94
4299,1,"#COVID19 home caregivers should frequently clean🙌with soap &amp; water or alcohol-based rub especially:
 ✅after any contact with a person with suspected or confirmed #coronavirus or their surroundings
 ✅before, during &amp; after preparing food 
 ✅before eating
 ✅after using the toilet https://t.co/4K7NSotVWE",339,574,2928.3
4300,0,"Gavin Newsom issues an astoundingly  glowing endorsement of Trump and Pence's handling of coronavirus and cruise ship response.
""We had a very long conversation, and every single he said they followed through on.""
Have the rest of the Dems not seen this?
 https://t.co/HzWDsCZ4MA",11873,23220,178.0
4301,1,"When severe illness prevents a mother with #COVID19 or other complications from caring for her infant or continuing direct #breastfeeding, they should be encouraged &amp; supported to express milk &amp; safely provide breastmilk, with appropriate infection prevention &amp; control measures https://t.co/rBhMA2SxWX",259,531,2928.3
4302,1,"@DrTedros ""’s Emergencies Division is dealing with 216 ongoing events as we speak. 
 
 But there’s good news on another public health emergency. 
 
 In #DRC, there have been three cases of #Ebola since the start of February""-@DrTedros #EB146",14,37,2440.26
4303,0,"Please bring your own hand sanitizer lagi lagi kalau korang pergi luar negara. Cegah coronavirus.

Cases of the virus detected:
•China
•Hong Kong 
•Macau
•Japan
•South Korea
•Taiwan
•United States
•Thailand
•Singapore
•Vietnam

Avoid these countries for now. Stay home.",14580,10628,8.43
4304,1,"@DrTedros ""Since yesterday, 🇩🇰, 🇪🇪, 🇱🇹, 🇳🇱 &amp; 🇳🇬 have all reported their first #COVID19 cases. All these cases have links to #Italy.
 
 24 cases have been exported from 🇮🇹 to 14 countries, and 97 cases have been exported from 🇮🇷 to 11 countries""-@DrTedros #coronavirus",318,440,2440.25
4307,1,"@WPRO @SEARO @pahowho @EMRO @_Europe @AFRO Travellers returning from affected areas should self-monitor for #COVID19 symptoms for 14 days and follow national protocols of receiving countries.
 Some countries may require returning travellers to enter quarantine https://t.co/PObUcGlie0
 
 #coronavirus https://t.co/Rr7MPvyKXZ",148,223,3221.14
4309,1,"Oral diseases disproportionally affect the poor and socially-disadvantaged members of society. There is a very strong and consistent association between socioeconomic status (income, occupation and educational level) and the prevalence and severity of oral diseases.
 #OralHealth https://t.co/FYjvqNN6aC",45,137,2928.3
4310,0,"Coronavirus deaths

China: 3119
Italy: 463
Iran: 237
South Korea: 53
France: 30
Spain: 30
US: 22
Japan: 17
Iraq: 6
UK: 5
Australia: 3
Netherlands: 3
Hong Kong: 3
Switzerland: 2
Germany: 2
San Marino: 2
Canada: 1
Thailand: 1
Egypt: 1
Taiwan: 1
Argentina: 1
Philippines: 1",5580,9913,2598.05
4312,0,The pivot Trump is about to make from downplaying the coronavirus to using it to justify xenophobia and scapegoating is going to be very grim.,5924,31196,4900.97
4313,0,"""If the virus is everywhere, what's the point of preparedness?""

On neither why continuing about your day as usual OR buying every can in the shop are helpful responses to #COVID19 #SARSCoV2 #Coronavirus #SARSCoV19 : 
(1/n)",2320,4270,36.77
4314,0,"primero los incendios de australia, luego la tercera guerra mundial, ahora el coronavirus, pero saben que es lo que nos va a salvar??? el NUEVO DISCO DE BAD BUNNY",4131,16803,125.0
4315,1,"@DrTedros @UNICEF @unicefchief @TheLancet @AFRO @SEARO @_Europe @EMRO @pahowho @WPRO ""But this rosy picture masks shocking inequalities &amp; injustice. 
 
 I have just returned from #DRC, where the ongoing #measles outbreak has claimed the lives of more than 6000 people, most of them young children, who missed out on affordable, lifesaving vaccines""-@DrTedros https://t.co/GqHlY1Ofat",20,29,2928.31
4316,0,Real quick: How are Republicans like Donald ok with 2% of people dying from coronavirus as if 2% is not a very high number. But when you discuss a 2 cent wealth tax on people making over 50 million they freak out like it’s the worst thing that could ever happened to them.,6805,33160,212.3
4318,0,"Sejak Novel Coronavirus ni, nama Wuhan tiba - tiba naik. Dan baru tu la sampai kat telinga orang kita.

Sebelum tu macam tak pernah tahu akan kewujudan tempat yang bernama Wuhan ni. 

So apa yang ada di Wuhan? https://t.co/CSnLJcIb98",2616,2677,14.68
4319,0,Somebody tell Trump that coronavirus is a woman so he’ll start treating it like an actual threat.,1355,9070,1270.3
4321,0,Been hearing a lot about ‘the media’ causing #coronavirus hysteria among people. Italy didn’t shut down because of ‘the media’. The Dow isn’t volatile because of ‘the media’.  Making people distrust facts and information during a health crisis is dangerous. The end.,2039,7614,179.24
4322,0,"Canada has universal healthcare.

Thousands of Canadians have already been tested for Coronavirus &amp; no one got a bill for the tests.

Therefore -
I surmise that the Canadian healthcare system is far superior to the American healthcare system.",2694,7024,17.03
4323,1,"Vaccines:
 💪🏽 reduce child deaths and disease
 💪🏽 protect against outbreaks
 💪🏽 prevent malnutrition
 💪🏽 defend against antimicrobial resistance
 
 https://t.co/40aVAP9cAT #VaccinesWork https://t.co/GxManCRFV9",857,1360,16105.7
4324,0,"Saintis UK tawar RM38,000 kepada sesiapa yang rela dijangkiti koronavirus
https://t.co/MVcy6d6qQv
#AWANInews #AWANI745 #COVID19 https://t.co/D4xcJvbSin",1803,2317,4783.02
4325,1,"All members of a household with people with suspected or confirmed #COVID19 should monitor everyone’s health for symptoms such as 🌡️ fever, cough. If people have difficulty breathing, 📞 call a healthcare facility immediately.
 #coronavirus https://t.co/cf9Gqj5Fsa",302,629,2928.3
4326,0,Niggas buying seafood in a bag from insta and be worried about coronavirus,1630,4803,4.66
4330,0,The President won’t let us see this. What is he hiding? Stalled Intelligence Report Warns of Pandemic Dangers | Time ⁦@ODNIgov⁩ #coronavirus  https://t.co/XbBmyqFN9k,5040,9248,689.79
4331,1,"@DrTedros @MunSecConf “But we also have several concerns.
 We’re concerned by the continued increase in the number of #COVID19 cases in #China”-@DrTedros at #MSC2020 #coronavirus",33,45,2440.26
4332,0,Constraining the Pandemic: @SecAzar praises @POTUS’ historically aggressive efforts to control the coronavirus in the U.S. #AmericaFirst #MAGA #Dobbs https://t.co/cO5OjiJwD1,4355,14255,4753.75
4333,0,"BTS Fans Have Donated Over $300,000 To Coronavirus Relief Efforts After The Band Cancelled Their Seoul Tour Dates https://t.co/DRCdxZJudy",7285,20556,12366.34
4335,0,Le coronavirus quand il va arriver dans les quartiers nord de Marseille https://t.co/SQK9yD8OlA,4156,11246,0.96
4338,0,"▪️Stayed on holiday after terrorist attack
▪️Chancellor resigned
▪️Hired racist eugenicist 
▪️Ignored flood victims
▪️Ignored coronavirus
▪️Heading for countrycidal Brexit that’s already cost £130bn
▪️Being sued by senior civil servant

A great first 79 days for Boris Johnson.",3776,11439,998.49
4339,1,"@DrTedros @MunSecConf @Facebook @Google @Pinterest @TencentGlobal @Twitter @tiktok_us @YouTube “We call on all governments, companies and news organizations to work with us to sound the appropriate level of alarm, without fanning the flames of hysteria.”-@DrTedros at #MSC2020 on #COVID19 #coronavirus",44,96,2440.26
4340,1,"""And fourth, innovate and learn.
 
 This is a new virus and a new situation. We’re all learning and we must all find new ways to prevent infections, save lives, and minimize impact. All countries have lessons to share""-@DrTedros #COVID19 #coronavirus",228,369,2440.28
4343,0,Yo no le temo al coronavirus. Me crié a base de alfajores Fulbito. El coronavirus me teme a mí. https://t.co/7vXdXx5YNz,1660,9629,201.07
4344,0,"🚨BREAKING: Trump’s DOJ has “told all judges and staff members...that all coronavirus posters, which explain in English and Spanish how to prevent catching and spreading the virus, had to be removed immediately.”

They want migrants to get sick. https://t.co/Ve09TNziFn",3764,3481,185.64
4345,1,"Support people with #disability by taking the risk of #coronavirus seriously. Even if you may not be at high risk of serious symptoms, you may pass the virus on to someone that is. Always follow the  basic protection measures during #COVID19:
 👉 https://t.co/k7eMk2yufy https://t.co/DhV7sWXu8Y",204,485,3221.14
4350,1,""" has an existing working group with the @gatesfoundation, the @ClintonHealth and @PATHtweets, and we are building on that partnership to increase access to oxygen""-@DrTedros #COVID19",51,94,2440.25
4351,1,LIVE: Daily media briefing on #COVID19 with @DrTedros. #coronavirus https://t.co/obKCTsdnNR,1211,1538,13421.4
4352,0,"El hambrevirus es un ""virus"" letal que se cobra diariamente la vida de 8.500 niños por desnutrición, lo que equivale a decir que un niño muere de hambre en el mundo cada 10 segundos. Sin embargo, este ""virus"" no ha tenido la misma repercusión mediática que el coronavirus. https://t.co/eZfu2FyKG5",1383,1825,9.83
4354,1,"@DrTedros ""Our message continues to be that this #coronavirus has pandemic potential and  is providing the tools to help every country to prepare accordingly""-@DrTedros #COVID19",168,308,2440.25
4357,1,"@DrTedros ""We are sending testing kits, masks, gloves, respirators and gowns to countries in every region.
 
 However, the world is facing a chronic shortage of personal protective equipment, as you might imagine""-@DrTedros #2019nCoV #EB146",45,94,2440.26
4358,0,"BREAKING: DOH confirms four new #COVID19 patients, bringing the total number of cases in the Philippines up to ten. 

Samples from all the new confirmed cases were tested on March 7, and results were released today, March 8. | @shailagarde https://t.co/OF3At5tF3z",3345,5072,11466.8
4359,1,"@DrTedros @WPRO @pahowho @_Europe @EMRO @SEARO @AFRO @FAO @UN @GlobalGoalsUN @ITU @EIB ""We call on all countries to implement decisions that are evidence-based and consistent.  stands ready to provide advice to any country that is considering which measures to take""-@DrTedros #2019nCoV #EB146 https://t.co/vusizeO3oN",36,76,2928.31
